job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Cybersecurity Analyst,Canada,Mid,PhD,2026,3194.25,0.26,Security,81,27900,2,High,Low Risk
Data Scientist,Australia,Entry,Master,2015,1758.7810000000002,0.25,Python,63,12613,1,Medium,Low Risk
Product Manager,Canada,Mid,PhD,2022,3391.1059999999998,0.37,Strategy,89,14918,1,High,Medium Risk
Data Scientist,Australia,Mid,PhD,2024,3124.267,0.34,Python,68,14046,1,High,Medium Risk
AI Researcher,USA,Entry,Bachelor,2016,2986.3740000000003,0.06,Deep Learning,90,5324,2,High,Low Risk
Cybersecurity Analyst,UK,Entry,Bachelor,2022,2210.342,0.22,Security,90,17389,2,High,Low Risk
DevOps Engineer,India,Mid,Master,2026,1367.971,0.31,Docker,87,29746,1,Medium,Medium Risk
DevOps Engineer,UK,Senior,PhD,2019,5300.263,0.24,Docker,65,1117,2,High,Low Risk
AI Researcher,Australia,Entry,Master,2034,3670.713,0.24,Deep Learning,97,14234,2,High,Low Risk
AI Researcher,Germany,Entry,PhD,2026,3219.919,0.16,Deep Learning,61,1846,1,High,Low Risk
Software Engineer,UK,Mid,Bachelor,2026,3375.0860000000002,0.46,Java,85,47514,2,High,Medium Risk
Data Scientist,Australia,Mid,PhD,2035,4612.535,0.45,Python,64,7469,1,High,Medium Risk
Cloud Engineer,USA,Mid,Master,2021,4968.219,0.31,AWS,63,27386,2,High,Medium Risk
Data Scientist,UK,Entry,PhD,2021,2173.804,0.31,Python,79,37976,1,High,Medium Risk
Product Manager,USA,Entry,Master,2022,3429.5209999999997,0.37,Strategy,60,40001,1,High,Medium Risk
ML Engineer,Canada,Entry,Bachelor,2032,3474.459,0.32,Python,97,2828,2,High,Medium Risk
Software Engineer,Canada,Entry,Bachelor,2025,2132.0,0.45,Java,95,40756,1,High,Medium Risk
ML Engineer,Canada,Entry,Master,2019,2462.023,0.19,Python,92,46745,2,High,Low Risk
ML Engineer,Canada,Mid,Bachelor,2018,3369.6949999999997,0.18,Python,64,23422,2,High,Low Risk
Data Analyst,India,Entry,Master,2022,513.172,0.62,SQL,61,6287,0,Low,High Risk
Product Manager,Germany,Entry,Bachelor,2023,2650.1580000000004,0.38,Strategy,60,2342,1,High,Medium Risk
Data Analyst,India,Senior,Master,2031,1380.352,0.71,SQL,76,28534,0,Medium,High Risk
Data Scientist,Australia,Entry,Master,2029,2668.543,0.39,Python,94,29253,1,High,Medium Risk
Cloud Engineer,Canada,Senior,Bachelor,2029,5612.618,0.39,AWS,64,32037,2,High,Medium Risk
DevOps Engineer,India,Senior,Bachelor,2031,2445.673,0.36,Docker,73,2908,1,High,Medium Risk
Cybersecurity Analyst,UK,Senior,Bachelor,2016,3846.8849999999998,0.16,Security,68,20019,2,High,Low Risk
Business Analyst,UK,Mid,PhD,2018,2084.797,0.68,Excel,60,6415,0,High,High Risk
Business Analyst,Australia,Mid,Bachelor,2017,2092.189,0.67,Excel,88,9007,0,High,High Risk
Cloud Engineer,Canada,Entry,Bachelor,2019,2389.304,0.29,AWS,96,31523,2,High,Low Risk
Cybersecurity Analyst,Canada,Senior,PhD,2032,4668.926,0.32,Security,80,16524,2,High,Medium Risk
Cloud Engineer,UK,Senior,PhD,2024,6236.5470000000005,0.34,AWS,73,41345,2,High,Medium Risk
Business Analyst,Canada,Senior,Master,2018,3218.437,0.68,Excel,84,15060,1,High,High Risk
Data Scientist,Australia,Senior,PhD,2021,4863.404000000001,0.31,Python,77,44303,2,High,Medium Risk
AI Researcher,UK,Entry,Master,2025,3280.567,0.15,Deep Learning,99,29173,2,High,Low Risk
Business Analyst,UK,Mid,PhD,2018,2307.17,0.68,Excel,97,6984,1,High,High Risk
Cloud Engineer,UK,Mid,PhD,2023,4008.334,0.33,AWS,74,10184,1,High,Medium Risk
Cloud Engineer,India,Senior,Master,2017,1655.328,0.27,AWS,92,12246,1,Medium,Low Risk
Data Scientist,USA,Entry,Master,2018,2608.486,0.28,Python,73,37455,1,High,Low Risk
Cloud Engineer,India,Senior,Bachelor,2033,2403.291,0.43,AWS,98,2970,1,High,Medium Risk
DevOps Engineer,Canada,Mid,PhD,2018,2934.95,0.23,Docker,62,32110,1,High,Low Risk
AI Researcher,Germany,Senior,Master,2016,5252.779,0.06,Deep Learning,74,6788,2,High,Low Risk
Cybersecurity Analyst,Canada,Mid,Master,2018,2406.695,0.18,Security,89,10446,2,High,Low Risk
Product Manager,Canada,Entry,Bachelor,2030,3079.25,0.45,Strategy,88,11789,1,High,Medium Risk
Software Engineer,USA,Mid,PhD,2026,4400.9890000000005,0.46,Java,96,33154,2,High,Medium Risk
Data Scientist,Germany,Senior,Bachelor,2028,5466.814,0.38,Python,63,20029,1,High,Medium Risk
DevOps Engineer,Canada,Senior,PhD,2035,6832.51,0.4,Docker,64,47714,2,High,Medium Risk
DevOps Engineer,USA,Senior,PhD,2023,7183.611999999999,0.28,Docker,97,24710,2,High,Low Risk
Data Analyst,India,Mid,PhD,2024,743.5319999999999,0.64,SQL,83,41631,1,Low,High Risk
Cloud Engineer,Germany,Entry,Bachelor,2019,2156.987,0.29,AWS,67,15382,1,High,Low Risk
Product Manager,Australia,Mid,Bachelor,2019,3414.277,0.34,Strategy,61,49538,1,High,Medium Risk
Data Analyst,USA,Senior,PhD,2021,3821.929,0.61,SQL,95,34561,1,High,High Risk
AI Researcher,UK,Mid,Master,2020,3978.206,0.1,Deep Learning,64,6779,2,High,Low Risk
Cloud Engineer,Germany,Senior,Master,2033,5947.969999999999,0.43,AWS,69,44879,2,High,Medium Risk
Product Manager,USA,Entry,Bachelor,2020,3294.165,0.35,Strategy,67,1814,1,High,Medium Risk
Product Manager,USA,Senior,Bachelor,2023,7168.967000000001,0.38,Strategy,71,11457,2,High,Medium Risk
Business Analyst,Australia,Mid,Master,2034,3018.474,0.84,Excel,77,18368,0,High,High Risk
Business Analyst,UK,Mid,Bachelor,2031,2759.25,0.81,Excel,99,34595,1,High,High Risk
Data Scientist,Germany,Mid,Bachelor,2024,3234.031,0.34,Python,95,16343,2,High,Medium Risk
Product Manager,UK,Senior,PhD,2024,6375.3550000000005,0.39,Strategy,96,39727,2,High,Medium Risk
Data Analyst,India,Mid,PhD,2016,636.7090000000001,0.56,SQL,87,45409,1,Low,Medium Risk
Data Analyst,India,Mid,Bachelor,2019,614.063,0.59,SQL,88,45327,1,Low,Medium Risk
Cybersecurity Analyst,Germany,Mid,Bachelor,2015,2269.687,0.15,Security,70,14718,1,High,Low Risk
Business Analyst,Australia,Mid,Bachelor,2019,1957.1129999999998,0.69,Excel,96,37244,1,Medium,High Risk
AI Researcher,Canada,Senior,Bachelor,2031,7001.639999999999,0.21,Deep Learning,95,20256,2,High,Low Risk
DevOps Engineer,Australia,Mid,Bachelor,2027,3726.165,0.32,Docker,99,3708,2,High,Medium Risk
Data Analyst,UK,Entry,Master,2017,1216.469,0.57,SQL,68,40224,1,Medium,Medium Risk
Cloud Engineer,Canada,Mid,PhD,2027,3504.2430000000004,0.37,AWS,94,26150,2,High,Medium Risk
AI Researcher,Germany,Entry,Master,2015,2236.1000000000004,0.05,Deep Learning,85,44082,2,High,Low Risk
Cloud Engineer,India,Senior,Master,2026,2380.137,0.36,AWS,66,9666,1,High,Medium Risk
Data Scientist,UK,Entry,Bachelor,2028,2853.8099999999995,0.38,Python,76,7783,1,High,Medium Risk
Product Manager,UK,Senior,Bachelor,2027,6206.997,0.42,Strategy,83,46080,2,High,Medium Risk
Cybersecurity Analyst,Australia,Mid,Bachelor,2025,2982.526,0.25,Security,65,20956,1,High,Low Risk
ML Engineer,USA,Senior,PhD,2018,7436.749000000001,0.18,Python,88,29734,2,High,Low Risk
DevOps Engineer,Canada,Entry,Master,2026,2428.572,0.31,Docker,85,11395,1,High,Medium Risk
ML Engineer,India,Entry,Bachelor,2023,981.7459999999999,0.23,Python,66,5944,1,Low,Low Risk
Software Engineer,India,Senior,Bachelor,2035,2359.1820000000002,0.55,Java,79,25917,1,High,Medium Risk
Data Scientist,India,Senior,Master,2029,1953.3590000000002,0.39,Python,99,21806,1,Medium,Medium Risk
Product Manager,Canada,Mid,PhD,2033,4692.442,0.48,Strategy,72,42949,1,High,Medium Risk
Product Manager,Germany,Senior,Master,2019,5071.462,0.34,Strategy,78,28965,2,High,Medium Risk
Business Analyst,USA,Mid,Master,2035,3688.829,0.85,Excel,88,28952,1,High,High Risk
Cybersecurity Analyst,Germany,Senior,Bachelor,2026,3846.4269999999997,0.26,Security,89,8311,2,High,Low Risk
DevOps Engineer,USA,Mid,Master,2029,5286.175000000001,0.34,Docker,77,34536,2,High,Medium Risk
Data Analyst,USA,Mid,Master,2017,2348.665,0.57,SQL,61,7645,0,High,Medium Risk
Data Scientist,Canada,Senior,PhD,2027,5241.161,0.37,Python,89,39565,2,High,Medium Risk
Business Analyst,Canada,Senior,PhD,2016,2961.1310000000003,0.66,Excel,63,13342,0,High,High Risk
Business Analyst,Canada,Senior,Bachelor,2025,3865.653,0.75,Excel,91,38641,1,High,High Risk
Product Manager,UK,Senior,Bachelor,2016,4746.796000000001,0.31,Strategy,93,48190,2,High,Medium Risk
Business Analyst,USA,Mid,PhD,2017,2845.7569999999996,0.67,Excel,91,20846,1,High,High Risk
DevOps Engineer,Australia,Entry,Bachelor,2022,2477.568,0.27,Docker,60,46368,1,High,Low Risk
Business Analyst,UK,Senior,PhD,2034,4359.1359999999995,0.84,Excel,83,31678,1,High,High Risk
ML Engineer,Germany,Mid,Master,2027,4220.264,0.27,Python,67,32480,2,High,Low Risk
AI Researcher,Germany,Senior,PhD,2016,5322.441000000001,0.06,Deep Learning,62,40986,2,High,Low Risk
Cloud Engineer,USA,Mid,Bachelor,2032,5991.098,0.42,AWS,67,8970,1,High,Medium Risk
AI Researcher,Germany,Mid,PhD,2034,4840.407,0.24,Deep Learning,73,10503,2,High,Low Risk
ML Engineer,Germany,Entry,PhD,2019,2519.3199999999997,0.19,Python,75,42124,2,High,Low Risk
Cloud Engineer,Germany,Senior,PhD,2027,5207.294,0.37,AWS,73,48838,2,High,Medium Risk
ML Engineer,Canada,Senior,Bachelor,2024,5734.3730000000005,0.24,Python,77,7150,2,High,Low Risk
DevOps Engineer,UK,Senior,Master,2019,5070.821,0.24,Docker,92,3198,2,High,Low Risk
DevOps Engineer,USA,Senior,PhD,2028,8195.873,0.33,Docker,78,14859,2,High,Medium Risk
DevOps Engineer,Germany,Entry,Master,2024,2400.332,0.29,Docker,77,9705,1,High,Low Risk
ML Engineer,India,Mid,Master,2021,1532.2890000000002,0.21,Python,64,23419,1,Medium,Low Risk
Software Engineer,India,Entry,Bachelor,2024,773.835,0.44,Java,61,30378,0,Low,Medium Risk
Data Scientist,Canada,Senior,PhD,2031,5876.236,0.41,Python,71,15596,2,High,Medium Risk
Data Analyst,Australia,Mid,PhD,2019,1758.223,0.59,SQL,89,46960,1,Medium,Medium Risk
Product Manager,UK,Entry,Bachelor,2020,2558.987,0.35,Strategy,94,44861,2,High,Medium Risk
Product Manager,India,Senior,Master,2016,1876.1619999999998,0.31,Strategy,76,49285,1,Medium,Medium Risk
AI Researcher,Germany,Senior,PhD,2022,5883.9220000000005,0.12,Deep Learning,82,21607,2,High,Low Risk
Business Analyst,Canada,Mid,PhD,2029,2420.088,0.79,Excel,76,3573,0,High,High Risk
Software Engineer,Canada,Entry,Master,2030,2489.906,0.5,Java,61,42196,1,High,Medium Risk
Software Engineer,Germany,Senior,PhD,2029,4699.094,0.49,Java,68,18685,1,High,Medium Risk
Business Analyst,Germany,Mid,PhD,2031,2763.4939999999997,0.81,Excel,63,42401,0,High,High Risk
AI Researcher,India,Entry,PhD,2019,1100.853,0.09,Deep Learning,93,9996,2,Medium,Low Risk
Cybersecurity Analyst,USA,Senior,Master,2026,5363.442999999999,0.26,Security,77,27665,2,High,Low Risk
DevOps Engineer,USA,Senior,PhD,2018,6100.576999999999,0.23,Docker,97,27657,2,High,Low Risk
Cybersecurity Analyst,USA,Entry,Master,2029,2989.192,0.29,Security,84,13875,1,High,Low Risk
DevOps Engineer,India,Mid,Bachelor,2022,1195.902,0.27,Docker,81,41760,1,Medium,Low Risk
Business Analyst,Germany,Entry,Master,2016,1202.826,0.66,Excel,86,5263,0,Medium,High Risk
AI Researcher,Canada,Mid,Bachelor,2027,4367.632,0.17,Deep Learning,66,28529,2,High,Low Risk
Data Scientist,Germany,Entry,Bachelor,2025,2463.5570000000002,0.35,Python,85,36796,1,High,Medium Risk
Data Scientist,Australia,Senior,Master,2019,4429.983,0.29,Python,61,36835,2,High,Low Risk
ML Engineer,USA,Mid,Master,2019,5135.476000000001,0.19,Python,60,20250,2,High,Low Risk
Business Analyst,UK,Senior,Bachelor,2017,2861.0649999999996,0.67,Excel,85,25063,1,High,High Risk
Data Analyst,Germany,Entry,Bachelor,2032,1717.259,0.72,SQL,98,32463,1,Medium,High Risk
Product Manager,Canada,Mid,Bachelor,2024,3847.732,0.39,Strategy,93,24150,2,High,Medium Risk
Software Engineer,Germany,Entry,Bachelor,2022,2078.825,0.42,Java,81,24863,1,High,Medium Risk
AI Researcher,Australia,Senior,Master,2017,5262.722,0.07,Deep Learning,95,9942,2,High,Low Risk
Data Scientist,UK,Senior,PhD,2015,4000.3019999999997,0.25,Python,94,32987,2,High,Low Risk
DevOps Engineer,Canada,Entry,PhD,2019,1948.302,0.24,Docker,93,48304,2,Medium,Low Risk
Cybersecurity Analyst,UK,Entry,PhD,2026,2335.836,0.26,Security,68,16048,1,High,Low Risk
Software Engineer,Canada,Mid,Bachelor,2017,2406.752,0.37,Java,60,35008,1,High,Medium Risk
DevOps Engineer,Germany,Entry,PhD,2032,2888.343,0.37,Docker,99,46080,2,High,Medium Risk
DevOps Engineer,Canada,Senior,Bachelor,2027,5286.732,0.32,Docker,62,29145,2,High,Medium Risk
Business Analyst,USA,Senior,Master,2026,5180.4439999999995,0.76,Excel,89,21581,1,High,High Risk
Cybersecurity Analyst,Australia,Entry,Master,2017,1733.621,0.17,Security,78,27212,1,Medium,Low Risk
Cloud Engineer,India,Senior,PhD,2035,2424.355,0.45,AWS,76,37408,1,High,Medium Risk
Data Scientist,Canada,Senior,Master,2019,4320.831,0.29,Python,71,2341,1,High,Low Risk
Data Analyst,Germany,Senior,Master,2035,3929.883,0.75,SQL,78,6895,1,High,High Risk
ML Engineer,Australia,Mid,PhD,2030,4828.557,0.3,Python,76,2750,2,High,Medium Risk
ML Engineer,India,Entry,PhD,2029,1246.262,0.29,Python,75,6319,1,Medium,Low Risk
Data Analyst,Germany,Entry,Bachelor,2021,1176.9679999999998,0.61,SQL,84,12918,0,Medium,High Risk
Data Analyst,Germany,Mid,PhD,2027,2118.815,0.67,SQL,85,28935,1,High,High Risk
DevOps Engineer,UK,Mid,Bachelor,2035,4897.405000000001,0.4,Docker,66,42360,2,High,Medium Risk
Software Engineer,Germany,Mid,Bachelor,2035,3370.014,0.55,Java,80,20541,1,High,Medium Risk
Cloud Engineer,Germany,Entry,Master,2028,2898.099,0.38,AWS,73,38198,1,High,Medium Risk
AI Researcher,Australia,Mid,Master,2025,4743.166,0.15,Deep Learning,68,12122,2,High,Low Risk
ML Engineer,UK,Senior,Master,2026,7272.1630000000005,0.26,Python,82,35268,2,High,Low Risk
DevOps Engineer,Germany,Entry,PhD,2028,2540.953,0.33,Docker,89,26510,1,High,Medium Risk
Data Scientist,UK,Senior,Bachelor,2032,6285.104,0.42,Python,98,22776,2,High,Medium Risk
Cybersecurity Analyst,Germany,Entry,Bachelor,2025,1991.8270000000002,0.25,Security,83,36435,2,Medium,Low Risk
Cybersecurity Analyst,Germany,Mid,PhD,2028,2729.6,0.28,Security,93,17514,2,High,Low Risk
ML Engineer,Australia,Mid,Master,2029,4781.417,0.29,Python,99,32705,2,High,Low Risk
Data Analyst,Australia,Mid,PhD,2028,2353.0260000000003,0.68,SQL,98,29535,1,High,High Risk
Cybersecurity Analyst,Australia,Entry,Bachelor,2035,2590.702,0.35,Security,88,16317,1,High,Medium Risk
AI Researcher,Germany,Senior,PhD,2020,5403.026,0.1,Deep Learning,77,49288,2,High,Low Risk
Data Analyst,India,Senior,PhD,2029,1376.656,0.69,SQL,61,9502,0,Medium,High Risk
Data Analyst,India,Entry,Bachelor,2035,666.885,0.75,SQL,93,38114,0,Low,High Risk
Cloud Engineer,Germany,Mid,PhD,2016,3044.768,0.26,AWS,72,30969,1,High,Low Risk
Product Manager,India,Senior,Master,2026,2495.716,0.41,Strategy,94,31586,1,High,Medium Risk
Cloud Engineer,UK,Entry,PhD,2019,2655.1940000000004,0.29,AWS,88,30629,2,High,Low Risk
DevOps Engineer,Germany,Mid,Master,2035,3854.3759999999997,0.4,Docker,75,20895,1,High,Medium Risk
Cybersecurity Analyst,India,Entry,Bachelor,2020,653.005,0.2,Security,69,40837,1,Low,Low Risk
Business Analyst,Canada,Mid,PhD,2018,1951.173,0.68,Excel,98,13676,1,Medium,High Risk
Cybersecurity Analyst,Germany,Senior,Master,2021,3935.976,0.21,Security,62,45460,2,High,Low Risk
Product Manager,Germany,Senior,Master,2021,4940.792,0.36,Strategy,89,35801,2,High,Medium Risk
Data Scientist,India,Entry,Master,2020,772.206,0.3,Python,96,41600,1,Low,Medium Risk
Business Analyst,USA,Senior,Master,2026,4670.0160000000005,0.76,Excel,74,36400,1,High,High Risk
Data Scientist,Canada,Senior,Master,2024,4566.139,0.34,Python,83,10155,2,High,Medium Risk
ML Engineer,Australia,Senior,PhD,2035,7337.8279999999995,0.35,Python,96,46028,2,High,Medium Risk
ML Engineer,Germany,Senior,Bachelor,2018,4502.212,0.18,Python,65,1806,2,High,Low Risk
Software Engineer,India,Entry,Master,2015,677.769,0.35,Java,83,41970,1,Low,Medium Risk
Cloud Engineer,Canada,Senior,Master,2029,6583.680999999999,0.39,AWS,93,49280,2,High,Medium Risk
DevOps Engineer,India,Senior,Bachelor,2017,1750.756,0.22,Docker,63,49988,1,Medium,Low Risk
Cybersecurity Analyst,UK,Senior,PhD,2030,5331.429,0.3,Security,69,41042,2,High,Medium Risk
DevOps Engineer,UK,Mid,PhD,2017,2914.786,0.22,Docker,85,18320,2,High,Low Risk
ML Engineer,Germany,Senior,Bachelor,2029,5989.268,0.29,Python,62,15199,2,High,Low Risk
Business Analyst,Australia,Senior,Master,2019,3080.0240000000003,0.69,Excel,64,9245,0,High,High Risk
DevOps Engineer,Australia,Senior,Bachelor,2019,5209.647999999999,0.24,Docker,68,12362,2,High,Low Risk
AI Researcher,Canada,Entry,Bachelor,2031,3569.8050000000003,0.21,Deep Learning,94,26425,2,High,Low Risk
ML Engineer,Germany,Entry,Bachelor,2025,2837.027,0.25,Python,83,25578,2,High,Low Risk
Software Engineer,Germany,Senior,Master,2017,3803.479,0.37,Java,97,8287,2,High,Medium Risk
Cybersecurity Analyst,India,Senior,PhD,2023,1659.377,0.23,Security,84,38443,2,Medium,Low Risk
ML Engineer,Australia,Mid,PhD,2032,4970.763,0.32,Python,93,18674,2,High,Medium Risk
Data Scientist,Canada,Senior,Bachelor,2033,6459.406,0.43,Python,62,44642,2,High,Medium Risk
Product Manager,India,Entry,PhD,2034,1170.202,0.49,Strategy,68,18602,0,Medium,Medium Risk
Product Manager,Germany,Senior,Bachelor,2015,4705.499,0.3,Strategy,71,29841,2,High,Medium Risk
Data Scientist,USA,Senior,PhD,2023,6912.99,0.33,Python,99,43520,2,High,Medium Risk
Software Engineer,Canada,Mid,PhD,2035,3782.082,0.55,Java,93,26559,1,High,Medium Risk
Data Analyst,UK,Senior,PhD,2024,3042.076,0.64,SQL,97,15663,1,High,High Risk
Cybersecurity Analyst,UK,Entry,PhD,2027,2354.448,0.27,Security,85,42873,2,High,Low Risk
Cybersecurity Analyst,UK,Entry,PhD,2016,1572.197,0.16,Security,72,42755,2,Medium,Low Risk
ML Engineer,UK,Mid,Master,2029,4366.727,0.29,Python,76,39001,2,High,Low Risk
Software Engineer,Germany,Senior,Bachelor,2025,4383.241,0.45,Java,91,3396,1,High,Medium Risk
Cloud Engineer,Australia,Mid,Master,2019,3596.8450000000003,0.29,AWS,62,2591,1,High,Low Risk
Cloud Engineer,Canada,Senior,Bachelor,2025,5757.82,0.35,AWS,99,27572,2,High,Medium Risk
Software Engineer,UK,Entry,Master,2029,2388.167,0.49,Java,65,21695,1,High,Medium Risk
Software Engineer,India,Entry,Bachelor,2024,847.6940000000001,0.44,Java,99,3139,1,Low,Medium Risk
AI Researcher,Canada,Mid,Bachelor,2020,4159.542,0.1,Deep Learning,72,34130,2,High,Low Risk
Cloud Engineer,Canada,Senior,Master,2021,4797.639,0.31,AWS,95,21670,2,High,Medium Risk
ML Engineer,UK,Senior,Master,2030,7598.844999999999,0.3,Python,66,49874,2,High,Medium Risk
Cybersecurity Analyst,UK,Entry,Bachelor,2027,2474.806,0.27,Security,90,48638,2,High,Low Risk
DevOps Engineer,UK,Entry,Bachelor,2033,2855.6490000000003,0.38,Docker,91,23890,1,High,Medium Risk
Cloud Engineer,USA,Entry,Master,2030,3695.657,0.4,AWS,98,37766,2,High,Medium Risk
Product Manager,Australia,Senior,Master,2024,5324.848,0.39,Strategy,61,49845,2,High,Medium Risk
DevOps Engineer,USA,Entry,Master,2019,3029.084,0.24,Docker,71,34062,2,High,Low Risk
Cybersecurity Analyst,Australia,Mid,Master,2026,2865.0170000000003,0.26,Security,72,10882,1,High,Low Risk
Data Analyst,UK,Entry,PhD,2032,1946.654,0.72,SQL,76,32966,0,Medium,High Risk
Software Engineer,Germany,Senior,Master,2017,3489.2760000000003,0.37,Java,83,2007,1,High,Medium Risk
AI Researcher,Canada,Mid,PhD,2023,3861.755,0.13,Deep Learning,89,45486,2,High,Low Risk
Product Manager,Australia,Senior,Bachelor,2019,5259.4529999999995,0.34,Strategy,91,14281,2,High,Medium Risk
Data Scientist,UK,Mid,Master,2032,4094.287000000001,0.42,Python,74,26821,1,High,Medium Risk
Cloud Engineer,India,Entry,PhD,2031,1197.423,0.41,AWS,81,14507,1,Medium,Medium Risk
AI Researcher,Canada,Entry,Bachelor,2016,2277.969,0.06,Deep Learning,95,8491,2,High,Low Risk
ML Engineer,Australia,Mid,Master,2031,4604.316000000001,0.31,Python,76,15859,2,High,Medium Risk
Business Analyst,India,Senior,PhD,2019,1074.241,0.69,Excel,69,10077,0,Medium,High Risk
Cloud Engineer,Canada,Mid,Bachelor,2027,3769.709,0.37,AWS,85,12383,1,High,Medium Risk
Product Manager,Australia,Mid,PhD,2025,3669.7780000000002,0.4,Strategy,73,38567,1,High,Medium Risk
DevOps Engineer,Canada,Senior,Master,2033,6528.348,0.38,Docker,71,12939,2,High,Medium Risk
Cybersecurity Analyst,UK,Entry,Master,2025,2229.723,0.25,Security,71,22510,1,High,Low Risk
Data Scientist,UK,Senior,Master,2035,6136.201999999999,0.45,Python,92,8813,2,High,Medium Risk
Data Analyst,Canada,Mid,Master,2035,2432.019,0.75,SQL,91,28570,1,High,High Risk
Product Manager,Canada,Entry,PhD,2016,2049.082,0.31,Strategy,82,45569,1,High,Medium Risk
Product Manager,UK,Entry,PhD,2035,3360.399,0.5,Strategy,93,37124,1,High,Medium Risk
Product Manager,UK,Entry,PhD,2022,2969.693,0.37,Strategy,94,7540,1,High,Medium Risk
Data Analyst,Canada,Senior,Bachelor,2021,2956.809,0.61,SQL,74,42846,1,High,High Risk
Data Analyst,UK,Mid,Master,2019,2004.2509999999997,0.59,SQL,70,24411,1,High,Medium Risk
